"Taxa","sol","sol_Hi","sol_Lo","sol_Mo","sol_VL","tot","lab","org","occ","sec","apa","stp10","stp100","stp20","stp30","PBR1","PBR2","PHO1","PHO2","PMEH1","PMEH2","PNZ1","PNZ2","POL1","POL2","TP1","TP2","NPlim","ext_P20"
"IS25783.D1EYBACXX.1.250137832",8,0,0,100,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,433.598571777344,382.455291748047,404.5341796875,397.866180419922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.164120003581047,23
"IS25784.D1EYBACXX.1.250137833",11,0,60,40,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,362.5830078125,338.246490478516,350.454895019531,345.758026123047,1241,142,NA,NA,NA,NA,1912,1905,NA,NA,500,300,-0.231350004673004,25
"IS25798.D1EYBACXX.1.250137834",11,0,60,40,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,414.980804443359,414.279296875,414.800415039062,425.382598876953,438,112,61,0,1181,307,3329,3569,621,43,700,400,-0.215179994702339,24
"IS25804.D1EYBACXX.1.250137835",9,0,50,50,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,387.857116699219,357.132995605469,364.331787109375,373.413055419922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.242119997739792,26
"IS25812.D1EYBACXX.1.250137836",11,0,60,40,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,390.3330078125,365.119110107422,371.328338623047,374.809204101562,1241,142,NA,NA,NA,NA,1912,1905,NA,NA,500,300,-0.20372000336647,26
"IS25816.D1EYBACXX.1.250137837",4,100,0,0,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,436.514312744141,381.850799560547,395.207702636719,387.707763671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"IS25836.B064FABXX.1.250010010",9,0,0,50,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,475.798950195312,438.116973876953,441.390411376953,446.707275390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.369230002164841,25
"IS25839.D1EYBACXX.1.250137838",8,0,20,80,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,406.69580078125,341.163330078125,358.381500244141,354.3671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.211809992790222,19
"IS25848.D0D0HACXX.5.250046091",11,0,60,40,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,406.404998779297,386.953857421875,398.558715820312,395.286041259766,1135,123,NA,NA,NA,NA,1838,1669,NA,NA,600,400,NA,27
"IS25865.D1EYBACXX.1.250137839",11,0,60,40,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,380.888244628906,373.600494384766,383.533020019531,378.024475097656,438,112,61,0,1181,307,3329,3569,621,43,700,400,-0.23445999622345,26
"IS25868.D1EYBACXX.1.250137840",11,0,60,40,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,369.880737304688,366.999572753906,377.282287597656,375.450469970703,1241,142,NA,NA,NA,NA,1912,1905,NA,NA,500,300,-0.136270001530647,29
"IS25877.D1EYBACXX.1.250137841",8,0,0,100,0,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,414.771484375,394.686218261719,405.297119140625,406.080841064453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.157509997487068,22
"IS25888.D1EYBACXX.1.250137842",8,0,20,80,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,457.338928222656,365.737548828125,388.603179931641,377.106048583984,1097,183,1000,NA,1700,459,1512,1871,913,261,200,100,-0.0767349973320961,22
"IS25912.D1EYBACXX.1.250137843",11,0,70,30,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,466.539337158203,410.011322021484,429.306091308594,416.333679199219,1135,123,NA,NA,NA,NA,1838,1669,NA,NA,600,400,-0.176070004701614,25
"IS25913.D1EYBACXX.1.250137844",8,0,0,100,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,483.470367431641,465.737518310547,478.482513427734,479.018798828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0591909997165203,22
"IS25921.D1EYBACXX.1.250137845",8,0,0,100,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,483.470367431641,465.737518310547,478.482513427734,479.018798828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.167080000042915,24
"IS25931.D1EYBACXX.1.250137846",8,0,0,100,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,384.075378417969,380.319030761719,385.624267578125,385.904510498047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.191410005092621,27
"IS25936.D1EYBACXX.1.250137847",9,30,0,70,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,414.597076416016,376.997680664062,395.821044921875,393.505859375,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,-0.202030003070831,20
"IS25945.D1EYBACXX.1.250138133",8,0,0,100,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,377.547576904297,359.016143798828,373.37255859375,366.876556396484,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,-0.150790005922318,20
"IS25966.D1EYBACXX.1.250138134",9,30,0,70,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,443.307373046875,400.905151367188,413.114868164062,409.184936523438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.151979997754097,19
"IS25985.D1EYBACXX.1.250138135",2,40,0,0,60,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,370.065551757812,337.355987548828,336.889923095703,336.116271972656,473,63,1000,0,2441,82,3098,4519,NA,NA,500,300,-0.152490004897118,20
"IS25987.D1EYBACXX.1.250138136",2,20,10,20,50,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,432.948364257812,382.553588867188,400.812347412109,384.399261474609,465,73,800,0,2269,92,3139,4434,NA,NA,500,300,NA,18
"IS25989.MRG.4.250047541",8,0,0,100,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,435.503051757812,408.86474609375,429.988616943359,410.971221923828,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,NA,21
"IS26000.D1EYBACXX.1.250138137",8,0,20,80,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,401.20556640625,382.769714355469,392.905822753906,385.466094970703,1248,140,1000,NA,966,264,2401,2659,684,171,500,300,-0.191180005669594,20
"IS26005.D1EYBACXX.1.250138138",4,100,0,0,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,395.568023681641,342.916046142578,360.408477783203,353.435211181641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"IS26008.D1EYBACXX.1.250138139",8,0,20,80,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,372.153442382812,322.424774169922,339.005676269531,334.492370605469,1476,184,1000,NA,730,66,2077,2426,523,171,500,300,NA,19
"IS26025.MRG.4.250047542",8,0,20,80,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,411.534545898438,394.557067871094,409.6962890625,396.710083007812,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,NA,20
"IS26031.D1EYBACXX.1.250138140",8,0,20,80,0,209.715667724609,25.9117183685303,85.2631759643555,47.7648391723633,15.0393543243408,35.7365684509277,433.720031738281,390.286224365234,395.444274902344,403.823760986328,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,-0.340240001678467,20
"IS26056.D1EYBACXX.1.250138141",8,0,20,80,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,407.831390380859,364.599334716797,368.502807617188,375.702819824219,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,-0.304419994354248,21
"IS26072.D1EYBACXX.1.250138142",8,0,20,80,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,418.733825683594,387.425109863281,383.217163085938,390.603668212891,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,NA,20
"IS26090.D1EYBACXX.1.250138143",8,0,0,100,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,405.119476318359,363.097198486328,364.059112548828,369.824951171875,1300,355,0,44,750,206,3574,2894,371,312,700,500,-0.222399994730949,6
"IS26091.D1EYBACXX.1.250138144",8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,356.011596679688,288.238616943359,300.697692871094,297.467651367188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26528000831604,13
"IS26101.D1EYBACXX.1.250138145",12,0,100,0,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,406.907440185547,318.386871337891,336.225036621094,329.005218505859,2624,1591,NA,NA,NA,NA,1395,1976,NA,NA,200,300,-0.320120006799698,7
"IS26103.D1EYBACXX.1.250138146",12,0,100,0,0,NA,NA,NA,NA,NA,NA,407.19677734375,365.071655273438,375.437408447266,377.903747558594,2624,1591,NA,NA,NA,NA,1395,1976,NA,NA,200,300,-0.32396999001503,14
"IS26108.D1EYBACXX.1.250138147",12,0,100,0,0,NA,NA,NA,NA,NA,NA,430.149658203125,366.075378417969,374.675079345703,377.939605712891,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.375200003385544,17
"IS26110.B064FABXX.1.250010016",12,0,100,0,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,317.611328125,260.778533935547,275.760559082031,268.230072021484,2624,1591,NA,NA,NA,NA,1395,1976,NA,NA,200,300,-0.24065999686718,12
"IS26123.D1EYBACXX.1.250138148",12,0,100,0,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,394.741058349609,343.463989257812,366.946258544922,358.039855957031,2392,1293,NA,NA,NA,NA,1568,2124,NA,NA,300,300,-0.345670014619827,19
"IS26131.D1EYBACXX.1.250138149",12,0,100,0,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,330.162719726562,255.963516235352,267.93603515625,264.368194580078,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.169009998440742,12
"IS26136.D1EYBACXX.1.250138150",11,0,60,40,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,385.718383789062,312.146270751953,333.373718261719,329.654724121094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.249880000948906,18
"IS26137.D1EYBACXX.1.250138151",8,0,20,80,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,310.286804199219,279.467987060547,279.928253173828,284.975830078125,1097,183,1000,NA,1700,459,1512,1871,913,261,200,100,-0.303689986467361,17
"IS26142.D1EYBACXX.1.250138152",8,0,0,100,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,427.08056640625,380.794982910156,390.835205078125,385.321136474609,1153,47,NA,NA,1825,538,2548,2554,1006,NA,600,400,NA,16
"IS26147.D1EYBACXX.1.250138153",8,0,20,80,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,414.44482421875,365.487945556641,380.748413085938,384.127044677734,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,-0.238100007176399,19
"IS26148.D1EYBACXX.1.250138154",11,0,60,40,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,434.382080078125,381.353393554688,396.576324462891,392.221221923828,1241,142,NA,NA,NA,NA,1912,1905,NA,NA,500,300,NA,26
"IS26198.D0D0HACXX.5.250046092",8,0,0,100,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,363.113006591797,333.598724365234,345.679046630859,345.898132324219,1085,204,1000,NA,1700,459,1404,1939,913,261,100,100,NA,21
"IS26222.MRG.4.250047544",8,0,0,100,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,363.113006591797,333.598724365234,345.679046630859,345.898132324219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
"IS26224.D0D0HACXX.5.250046093",9,0,30,70,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,364.967346191406,309.77099609375,329.045959472656,323.846282958984,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,NA,20
"IS26282.D1EYBACXX.1.250138155",8,0,20,80,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,357.5087890625,301.804748535156,311.056701660156,308.020538330078,1438,277,1000,NA,1327,248,1673,2200,694,196,200,100,-0.123240001499653,20
"IS26285.D1EYBACXX.1.250138156",8,0,20,80,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,364.967346191406,309.77099609375,329.045959472656,323.846282958984,1438,277,1000,NA,1327,248,1673,2200,694,196,200,100,-0.175310000777245,21
"IS26370.D1EYBACXX.1.250138157",8,0,0,100,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,354.965454101562,318.445678710938,337.192077636719,335.899078369141,1348,161,NA,NA,NA,NA,1987,2142,NA,NA,500,300,-0.156179994344711,22
"IS26376.D1EYBACXX.1.250138158",8,0,0,100,0,503.846771240234,27.3372135162354,61.3461647033691,237.901626586914,30.9083843231201,146.353363037109,313.371673583984,249.185729980469,268.530242919922,267.527160644531,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,-0.13484999537468,22
"IS26390.D1EYBACXX.1.250138159",8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,369.306976318359,306.868286132812,332.665344238281,327.833435058594,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,NA,21
"IS26404.D1EYBACXX.1.250138161",8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,447.681243896484,411.56640625,427.354736328125,430.012725830078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"IS26419.D1EYBACXX.1.250138162",11,5,55,40,0,206.999984741211,14.299955368042,54.2741050720215,103.985618591309,27.6496086120605,6.79070043563843,339.724945068359,297.174743652344,322.850799560547,315.427612304688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"IS26434.D1EYBACXX.1.250138163",8,0,10,90,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,420.716827392578,355.481018066406,379.882141113281,376.950744628906,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,-0.117449998855591,23
"IS26485.D1EYBACXX.1.250138164",8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,370.966064453125,322.685363769531,337.630401611328,333.751098632812,1085,204,1000,NA,1700,459,1404,1939,913,261,100,100,NA,21
"IS26516.D1EYBACXX.1.250138165",12,0,100,0,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,396.402069091797,340.312469482422,355.680450439453,348.716339111328,2040,725,NA,NA,1782,154,1702,1978,466,122,300,200,NA,21
"IS26532.D1EYBACXX.1.250138166",8,0,10,90,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,460.231292724609,428.917236328125,444.708953857422,437.628082275391,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,NA,21
"IS26540.D1EYBACXX.1.250138167",8,0,10,90,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,375.234344482422,348.031127929688,358.071441650391,353.959930419922,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,-0.158590003848076,23
"IS26548.D1EYBACXX.1.250138168",8,0,10,90,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,355.210510253906,314.98486328125,326.761322021484,323.734191894531,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,NA,21
"IS26565.D1EYBACXX.1.250138169",8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,360.675964355469,319.492156982422,334.234008789062,333.856140136719,1348,161,NA,NA,NA,NA,1987,2142,NA,NA,500,300,-0.16159999370575,22
"IS26566.D1EYBACXX.1.250138170",8,0,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2306,1433,NA,NA,NA,NA,2197,2369,NA,NA,400,400,NA,21
"IS26575.D1EYBACXX.1.250138171",8,0,0,100,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,358.648742675781,314.954711914062,331.193969726562,324.623229980469,1438,277,1000,NA,1327,248,1673,2200,694,196,200,100,NA,23
"IS26576.D1EYBACXX.1.250138172",8,0,0,100,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,358.710998535156,308.139526367188,325.665191650391,317.29052734375,1085,204,1000,NA,1700,459,1404,1939,913,261,100,100,NA,22
"IS26579.D1EYBACXX.1.250138173",8,0,10,90,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,406.636199951172,338.953735351562,356.007720947266,351.836700439453,1397,192,800,NA,778,80,2322,2790,516,152,500,300,-0.11896999925375,21
"IS26588.D1EYBACXX.1.250138174",8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,395.632263183594,331.984527587891,352.580596923828,347.069580078125,1397,192,800,NA,778,80,2322,2790,516,152,500,300,-0.152860000729561,23
"IS26594.D1EYBACXX.1.250138175",8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,366.28955078125,290.1103515625,296.653594970703,299.521392822266,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,-0.121699996292591,21
"IS26596.D1EYBACXX.1.250138176",9,30,10,60,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,325.002990722656,251.208282470703,269.857360839844,270.206604003906,1397,192,800,NA,778,80,2322,2790,516,152,500,300,-0.107309997081757,22
"IS26598.D1EYBACXX.1.250138177",8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,366.28955078125,290.1103515625,296.653594970703,299.521392822266,1562,200,1000,NA,730,66,2137,2616,523,171,500,300,-0.135570004582405,21
"IS26602.D1EYBACXX.1.250138178",9,30,10,60,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,293.162963867188,276.582214355469,284.634857177734,285.903594970703,1397,192,800,NA,778,80,2322,2790,516,152,500,300,-0.0981099978089333,22
